Sample_name,Label,Hash,nReads
MFU-FHL076_MFU,MFU,ce7bd0e333a473d0b92798db001ac59ee29cf7c7,6
MFU-FHL085_MFU,MFU,ce7bd0e333a473d0b92798db001ac59ee29cf7c7,18
MFU-FHL023_MFU,MFU,5a8feb6de15bcbc62d2850b578896cf9ae8a138e,13
MFU-FHL004_MFU,MFU,fc747d0c60b8f0022442c464b9d394993165e70d,3
MFU-FHL026_MFU,MFU,36e8c7fa999f69fc4fb439cd8e1f3676255aa185,3
MFU-FHL063_MFU,MFU,faff98ad3c7b2ec0581a236dc9722a39e8be6bac,5
MFU-FHL078_MFU,MFU,515f2f42a83da47e8ef863f25297c93dae91c9d7,69
MFU-PCRNa_MFU-R1.fastq.gz,MFU,2c25f9064ce8b4d6141805d5a52b6328a1ea7c07,50
MFU-FHL066_MFU,MFU,2c25f9064ce8b4d6141805d5a52b6328a1ea7c07,301
MFU-FHL022_MFU,MFU,39d9cb372ff2469de8abfe44b69ed9be85bf433e,19
MFU-FHL026_MFU,MFU,5caa5b9ba9a754b76fa2b25c674eecb26b8273e1,9
MFU-FHL021_MFU,MFU,c224c103afcf7e26120d027dcd458da2abdb3925,20
MFU-FHL062_MFU,MFU,90f25fa1a034288dddb8ebfdb1ff917190557736,7
MFU-FHL008_MFU,MFU,b7cdbc7959da834fed295e5bba1015acdf5be08e,14
MFU-FHL022_MFU,MFU,ea3b376fe6b739e3544e0ccaa13a1a45f045c125,18
MFU-FHL055_MFU,MFU,fff1fe110e7024d7c7932200b7ca58863e9df863,9
MFU-FHL004_MFU,MFU,378c113dd0bdd987baa615bd3b5145214b6aaeec,109
MFU-FHL077_MFU,MFU,9eaa653b76896565095e65e9537416ad115ffbb7,33
MFU-FHL016_MFU,MFU,fed5a0437c12ac61667a2ed10ac94f8e05ab1708,7
MFU-FHL045_MFU,MFU,fed5a0437c12ac61667a2ed10ac94f8e05ab1708,3
MFU-FHL033_MFU,MFU,c4b1aee5104a0a01d8d309af5b7a40d54f55d61f,2
MFU-FHL040_MFU,MFU,765eadc54fdcaec599155239b0b50d0472d7b285,12
MFU-FHL013_MFU,MFU,6dac920d2aaf038c52aaa78e101a91d6bd18fb2f,14
MFU-FHL064_MFU,MFU,adf7cb2f264d8de009483386c112108fe594f51e,19
MFU-FHL064_MFU,MFU,aab3289700ccb9de2d30e675fe1744e643e5bb6a,5
MFU-FHL076_MFU,MFU,7b9c10c2bedd2ca874460a94fa3bbf42d56c2ad8,4
MFU-FHL055_MFU,MFU,176c2c3aaef4114147ff05b79c199a05f2e0af47,2
MFU-FHL022_MFU,MFU,4f92072780eb9baf4530211e511beae989918912,3
MFU-FHL008_MFU,MFU,8055af777f7099daa013e43b1807c5c6e76dbe43,25
MFU-FHL016_MFU,MFU,1e0fb0fc69ed15de391a0d64e16cd829d6f094bc,8
MFU-FHL064_MFU,MFU,65cd7d79d55676cea0d81f6d9007dc9a66b3d483,8
MFU-FHL018_MFU,MFU,74823a55d5f48e476f5bbcea345f1d32804432e0,25
MFU-FHL030_MFU,MFU,0821e5f1f2dafb75fb268ba40521f377fbb6e54f,7
MFU-FHL042_MFU,MFU,c51e39f155facfd3cf19b608119ae485a1b7b389,4
MFU-FHL021_MFU,MFU,371c6ca0332a5668b7c00853fa5dae9fe38bb4d7,3
MFU-FHL010_MFU,MFU,8242230b42a107b064f67d20570054ca4e9a39b7,4
MFU-FHL017_MFU,MFU,8242230b42a107b064f67d20570054ca4e9a39b7,14
MFU-FHL085_MFU,MFU,84de339252a70c06b80d52135c7b7af08edcdd91,39
MFU-ENC_MFU-R1.fastq.gz,MFU,62d69532e95312505b6a0e664f23ccbef5661f8d,16
MFU-FHL015_MFU,MFU,d331ebcc0c0a4d69e51d12e8529efa9963e9bbfd,2
MFU-FHL024_MFU,MFU,4626077cfdaf54fe51c636830e728ccbbe908195,3
MFU-FHL008_MFU,MFU,8895a0f86f854e90ce3f720548c3b905a36419f4,9
MFU-FHL026_MFU,MFU,417e2cf3970970c7dddd435cdabb3602008eecb0,5
MFU-FHL043_MFU,MFU,35f471319d7064be193e20088de79e6911648a31,6
MFU-FHL047_MFU,MFU,f72995b7a1025930f9e0aa481ab114c2dd3f3545,23
MFU-FHL008_MFU,MFU,e5670677aa323ad30f6334d28204a2a36f63282f,18
MFU-FHL043_MFU,MFU,e43ef6982abf3ea6078f8eac56f4bab3ee5056b8,27
MFU-FHL023_MFU,MFU,f2c777d6c0a253589d01f141015ca43bd121460d,16
MFU-ENC_MFU-R1.fastq.gz,MFU,2c51a478a4f2f0fccfe97bb2537310b5c7ea3dba,14
MFU-FHL082_MFU,MFU,2591361116825657dace82944c61bfcf72a3280a,24
MFU-FHL026_MFU,MFU,4de9fdd4efae07ab15621145fa330a7ae48a82dd,3
MFU-FHL022_MFU,MFU,2f0fd8dcf491b2d9b8a2c0f7548f7c5c6dd32143,4
MFU-FHL026_MFU,MFU,2f0fd8dcf491b2d9b8a2c0f7548f7c5c6dd32143,8
MFU-FHL041_MFU,MFU,2f0fd8dcf491b2d9b8a2c0f7548f7c5c6dd32143,3
MFU-FHL008_MFU,MFU,2f0fd8dcf491b2d9b8a2c0f7548f7c5c6dd32143,4
MFU-FHL021_MFU,MFU,cbd95b4bfe71adc3982976547d5c5839f9f70ed2,11
MFU-FHL082_MFU,MFU,46c03777576ef13c09a1e47bf7c750660baf7003,15
MFU-FHL062_MFU,MFU,6658e7ee78ac7461c31430b7803275c303c78806,4
MFU-FHL034_MFU,MFU,760f2cbd48c173b042f68576c586c28dc5d0a298,2
MFU-FHL021_MFU,MFU,eabeb16e3e52a68236b8ab4abe1eb868b3cb047a,2
MFU-FHL036_MFU,MFU,9ce5061cdf1ad82b54795aa3dcc04167effb8629,6
MFU-FHL004_MFU,MFU,c27f6ac39f53d6ac054ac1cc39ea5dd2c30dd96e,8
MFU-FHL024_MFU,MFU,fc331fbb09d0fcda4e6fbd3f23d7105be0f22086,3
MFU-FHL048_MFU,MFU,b3d5842929c1fbe7246792e0d870a449ed84775b,2
MFU-ENC4A_MFU-R1.fastq.gz,MFU,dd11192b4311e27dde8553c2f2f55d75d3b82178,4
MFU-FHL064_MFU,MFU,21728ff5f84def55a530f0ebbaa7a654d27b0a9d,13
MFU-FHL002_MFU,MFU,456aed5ed6071a4ce7dc711a26107e4397818b22,23
MFU-FHL001_MFU,MFU,456aed5ed6071a4ce7dc711a26107e4397818b22,12
MFU-FHL012_MFU,MFU,94e0a13f8f08697ea19235a7694f146a72e2a4a6,3
MFU-FHL043_MFU,MFU,e418699d5f4ad435804e8f051e23a846b272833a,14
MFU-FHL021_MFU,MFU,e418699d5f4ad435804e8f051e23a846b272833a,4
MFU-FHL008_MFU,MFU,e418699d5f4ad435804e8f051e23a846b272833a,21
MFU-FHL094_MFU,MFU,f73abd9c2972da7305f6973ff0eadb90b5e03794,9
MFU-FHL010_MFU,MFU,f73abd9c2972da7305f6973ff0eadb90b5e03794,30
MFU-FHL009_MFU,MFU,449014ad40ac6bf2c740310fba86a5ca4338851f,6
MFU-FHL064_MFU,MFU,f6bbbde697f3684a66324879dcb826aa5b1a9049,6
MFU-FHL024_MFU,MFU,445c306ca1c37739f51f924998fed30b425278d3,12
MFU-FHL049_MFU,MFU,311e5dfcaf78c30ecdd92cbe635ecf58877a2ab1,3
MFU-FHL022_MFU,MFU,782f73bc3f6d58f271176ee935af4c45ecefc4c4,10
MFU-FHL076_MFU,MFU,eaaa6b397640779d82c3aa6d1f8df30e25c5868e,12
MFU-FHL004_MFU,MFU,58b33a3ae7d22ad1a4aff9faad38bed1ce19b785,11
MFU-FHL055_MFU,MFU,a3d7da50baf00f5e7e871cce9893f1d9a81a3d8c,11
MFU-FHL078_MFU,MFU,aa5b4f0ad3b73b6448ac7dcf8b7f12e77701e3e7,6
MFU-FHL022_MFU,MFU,8ae2b9bab52066e7bb9c98d08dddef9ab9f1d51f,4
MFU-FHL049_MFU,MFU,7a4ad4ae16250e8cdaac1496ced00828a8fa4756,5
MFU-FHL078_MFU,MFU,84d36dffe98d35619d1cc9def1e3b3a4f414d63b,8
MFU-FHL050_MFU,MFU,1dee0ced1b7abde855482960cfb2d9100bbd6bf9,7
MFU-FHL045_MFU,MFU,9c6169de800d42bd9722b389abec76ef485de653,6
MFU-FHL040_MFU,MFU,8ef5399a1d3b80aa5212273f2987300fa3607e60,3
MFU-FHL050_MFU,MFU,fef46f85104a908d4bda274c50e10379d6451474,43
MFU-ENC_MFU-R1.fastq.gz,MFU,3d26fe026972ad677d8a510b5c2bce49a234d2c3,3
MFU-FHL050_MFU,MFU,3d26fe026972ad677d8a510b5c2bce49a234d2c3,19
MFU-FHL059_MFU,MFU,085c685cd40052acff76963afa4fa1b6fbff411c,7
MFU-FHL045_MFU,MFU,03a8324e0324f5433cde75568036cfb23d899b0d,5
MFU-ENC5B_MFU-R1.fastq.gz,MFU,1c39df0e817396836c54af10b202347f71b27b15,2
MFU-FHL016_MFU,MFU,1c39df0e817396836c54af10b202347f71b27b15,6
MFU-FHL085_MFU,MFU,d6980b13e6e19ae7ca6484f4fe3cd6b36349d0a2,3
MFU-FHL038_MFU,MFU,cfb091a4c89372e90c65b6d2464bb15de53c2989,5
MFU-FHL074_MFU,MFU,558c7571090cb1da3eae64b8bd9fbc2229b14358,2
MFU-FHL006_MFU,MFU,c64b98ff272cbb42801dceb697a2a12ac1066dc1,5
MFU-FHL062_MFU,MFU,337ddcb4827f3b7ad005677b67d10d46d297a20c,6
MFU-FHL001_MFU,MFU,c7a9ebd8f419f5ee79ecdd51733d273f1971b5fe,4
MFU-FHL071_MFU,MFU,4978ce00e014f3fd4776fd864c5edf28b7af86aa,15
MFU-FHL064_MFU,MFU,428e16e1643098cb23a1c1b99a6bd444423c231d,21
MFU-FHL044_MFU,MFU,428e16e1643098cb23a1c1b99a6bd444423c231d,4
MFU-FHL078_MFU,MFU,428e16e1643098cb23a1c1b99a6bd444423c231d,13
MFU-FHL019_MFU,MFU,428e16e1643098cb23a1c1b99a6bd444423c231d,4
MFU-ENC4A_MFU-R1.fastq.gz,MFU,76d4646b16cff18e123415e4717c9f9f3615ce69,3
MFU-FHL004_MFU,MFU,117ed5d3a1cb128ae4c509f4c066beda205ff663,2
MFU-FHL044_MFU,MFU,a8559882767a7b7396773e3856fbdbde5f39fa56,15
MFU-FHL044_MFU,MFU,a01923bfd12fbb98d7be16fc8ae4a01a15085b7e,3
MFU-FHL077_MFU,MFU,b36057eee868a6b7e5600e813a4ffa5c406b843d,3
MFU-FHL004_MFU,MFU,169371a8f61a928185e3860496e267715bce471b,4
MFU-FHL015_MFU,MFU,350748797c5ca367c8163cd5d40b8d017affd291,2
MFU-FHL008_MFU,MFU,b6a06f8c3e3fdf06abd3e52cd6f9a057646d009c,3
MFU-FHL065_MFU,MFU,e7160dacb18d66fcaca4dbb536fad1d2c62027bc,13
MFU-ENC6C_MFU-R1.fastq.gz,MFU,78ef6409f13ea0b2636ccb721d8e8b56888669d2,2
MFU-ENC_MFU-R1.fastq.gz,MFU,f7cf66b20d05a58ddfd807f56f9e65ba826651fb,7
MFU-FHL064_MFU,MFU,319880c4e6896981892988e61deaa6e164a16cba,13
MFU-ENC4A_MFU-R1.fastq.gz,MFU,650b88375b208ed21a1f6ff5a7bd23050cdb753f,16
MFU-FHL039_MFU,MFU,ba972d15fccba94ab707185eb2a17a14b2dae889,4
MFU-FHL064_MFU,MFU,742ba8c223813e10a51e734610d6f4e1e24a9086,11
MFU-FHL048_MFU,MFU,2c66283de9a79ea1e8732e3a28896524da68ddc4,18
MFU-FHL060_MFU,MFU,2c66283de9a79ea1e8732e3a28896524da68ddc4,6
MFU-FHL085_MFU,MFU,9fe028fedf6ca3429c6d96224036d2f876945583,5
MFU-FHL048_MFU,MFU,5713873759010b3b3f46cd9b76ccc8fb085a0c7f,6
MFU-FHL054_MFU,MFU,92b81b999b8f7fe7e95938ae350bf5bcdde1c5a2,4
MFU-FHL087_MFU,MFU,92b81b999b8f7fe7e95938ae350bf5bcdde1c5a2,5
MFU-FHL010_MFU,MFU,92b81b999b8f7fe7e95938ae350bf5bcdde1c5a2,11
MFU-ENC_MFU-R1.fastq.gz,MFU,09694cca6121cd7488cab87be1b36baac8d112c5,6
MFU-ENC6C_MFU-R1.fastq.gz,MFU,0a59d2e25945ef344cad3a1b3f3656e9dd72ba45,7
MFU-FHL024_MFU,MFU,0a59d2e25945ef344cad3a1b3f3656e9dd72ba45,6
MFU-FHL049_MFU,MFU,0a59d2e25945ef344cad3a1b3f3656e9dd72ba45,7
MFU-FHL048_MFU,MFU,e85dd904acb8ce46a7cf53cf759a1a58d6ab3433,11
MFU-FHL063_MFU,MFU,d86ed26b24248520d875baff73b923d0b5eb04dd,4
MFU-FHL012_MFU,MFU,d86ed26b24248520d875baff73b923d0b5eb04dd,9
MFU-FHL011_MFU,MFU,d86ed26b24248520d875baff73b923d0b5eb04dd,6
MFU-FHL062_MFU,MFU,d86ed26b24248520d875baff73b923d0b5eb04dd,10
MFU-FHL076_MFU,MFU,d86ed26b24248520d875baff73b923d0b5eb04dd,17
MFU-FHL017_MFU,MFU,06a6d137ec943ce848e68d3c84ed1eec26a9185a,4
MFU-FHL088_MFU,MFU,bdf7f2adcd24fc5bcd3e756282730e2273d53468,9
MFU-FHL023_MFU,MFU,6d001903cb00fe5a4260898a0af003d4e6c11be7,17
MFU-FHL002_MFU,MFU,6d001903cb00fe5a4260898a0af003d4e6c11be7,8
MFU-FHL061_MFU,MFU,58eb1473872bdec4d97bb626c62f528a8210e1ec,9
MFU-FHL075_MFU,MFU,58eb1473872bdec4d97bb626c62f528a8210e1ec,18
MFU-FHL013_MFU,MFU,385bd05d263a5613b243799f948c3b8e7d6a86f3,7
MFU-FHL076_MFU,MFU,385bd05d263a5613b243799f948c3b8e7d6a86f3,20
MFU-FHL022_MFU,MFU,385bd05d263a5613b243799f948c3b8e7d6a86f3,16
MFU-FHL008_MFU,MFU,385bd05d263a5613b243799f948c3b8e7d6a86f3,6
MFU-FHL043_MFU,MFU,7726f1e238d618fb919f906c5d3c430d5b34226d,14
MFU-FHL001_MFU,MFU,48bbf7f60763c06e5d2a28435079054bba2a5e5a,11
MFU-FHL062_MFU,MFU,4fd62b651e5e5c3c368a90d8eb6c2bd56eeee504,12
MFU-FHL015_MFU,MFU,3b4c59f69c8451a3bc6871939f8184849260dc7d,8
MFU-FHL062_MFU,MFU,24b243079b027964310c2edf5ab444f442d7a6e3,3
MFU-FHL040_MFU,MFU,1faa15b78311d6c546775cc6eafad647b616ee55,5
MFU-FHL076_MFU,MFU,45f3fdef300ee001d8465af08eb6544ff355c7f9,6
MFU-FHL045_MFU,MFU,45f3fdef300ee001d8465af08eb6544ff355c7f9,22
MFU-FHL061_MFU,MFU,45f3fdef300ee001d8465af08eb6544ff355c7f9,8
MFU-FHL078_MFU,MFU,b158c6a5834e6f8014c5ff2e2d86ab03074c7602,40
MFU-ENC4A_MFU-R1.fastq.gz,MFU,8de9f169be6502038f151f598e21947929c5db7b,4
MFU-FHL084_MFU,MFU,8de9f169be6502038f151f598e21947929c5db7b,6
MFU-ENC_MFU-R1.fastq.gz,MFU,8de9f169be6502038f151f598e21947929c5db7b,7
MFU-FHL047_MFU,MFU,af13f640a38b0566b1b085b1b4084bfe9fbb645c,3
MFU-FHL049_MFU,MFU,af13f640a38b0566b1b085b1b4084bfe9fbb645c,8
MFU-FHL048_MFU,MFU,2d633c2a05e51ef6e677fd8f06ddc0d09aa84951,11
MFU-FHL002_MFU,MFU,068c6531b3ab9279f76013c59f28669176663825,4
MFU-ENC_MFU-R1.fastq.gz,MFU,068c6531b3ab9279f76013c59f28669176663825,18
MFU-FHL078_MFU,MFU,068c6531b3ab9279f76013c59f28669176663825,46
MFU-FHL049_MFU,MFU,f8f8d666d09606dabf94d02a06a6efcbe41b7c97,8
MFU-FHL069_MFU,MFU,0c81d4428ae87e44a04a3560beb6467b34d187cb,16
MFU-FHL078_MFU,MFU,0c81d4428ae87e44a04a3560beb6467b34d187cb,16
MFU-FHL048_MFU,MFU,c0ecceec9e0c6ecd0053b3339cbaba8e3e57d5aa,21
MFU-FHL068_MFU,MFU,03e7016183d980b5b138244794262a91679ce693,7
MFU-ENC_MFU-R1.fastq.gz,MFU,816f46d82765f882cedd13c6245171f57e75d5b2,39
MFU-FHL039_MFU,MFU,816f46d82765f882cedd13c6245171f57e75d5b2,15
MFU-FHL085_MFU,MFU,4d4287893853f447cdd9027da91b19fc286e0b0c,3
MFU-FHL047_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,19
MFU-FHL089_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,3
MFU-FHL009_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,13
MFU-FHL025_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,9
MFU-FHL049_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,7
MFU-FHL074_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,14
MFU-FHL011_MFU,MFU,4d4ecb79be2827c1f04a4327f7854e0de62c59bb,27
MFU-FHL013_MFU,MFU,82b44f88c06f5e7624d45ee61deb0a0b04d61cba,2
MFU-ENC_MFU-R1.fastq.gz,MFU,8ebaa50170ae2b45e622cc9b32a7430691d21d61,7
MFU-FHL071_MFU,MFU,83b249b5ac4dab44398a75eca54a01482ebda78f,6
MFU-FHL064_MFU,MFU,6aa8941056173ed60edcf7e702338bfb65048976,14
MFU-FHL064_MFU,MFU,03bfecb934d1b395b61cd2961ea9b4a16924e9e7,5
MFU-FHL044_MFU,MFU,a70123343ad3f6dd779a9a2001c2eab91ba25fe8,32
MFU-FHL078_MFU,MFU,a70123343ad3f6dd779a9a2001c2eab91ba25fe8,43
MFU-FHL083_MFU,MFU,64c44b7624e9e7330d9cebb3e049c199d3ce7d42,7
MFU-ENC4A_MFU-R1.fastq.gz,MFU,64c44b7624e9e7330d9cebb3e049c199d3ce7d42,4
MFU-FHL022_MFU,MFU,1f113281191cafb9f831be5fe18dc75e87d071fa,2
MFU-FHL058_MFU,MFU,135964a9eb23d3ed2a41468015795901b863470e,8
MFU-FHL078_MFU,MFU,b2e2b9415203b67e0cc4148625678e0efbcb3147,8
MFU-FHL078_MFU,MFU,6674df3cf72f3331f562d7e4d7dc21206b8d8528,5
MFU-FHL078_MFU,MFU,6d181d0a182a79caf89d68ca74074dbe7f3b78d7,59
MFU-FHL004_MFU,MFU,79d275d08c4d9421e24bd71c503ac58143001f57,4
MFU-FHL049_MFU,MFU,e69e4030d9b8f54ba81b3f794cf3adf688918d43,7
MFU-ENC_MFU-R1.fastq.gz,MFU,e9b795713844202fb4d179aaa5287b2f5deea5d4,22
MFU-FHL078_MFU,MFU,c6210cf64d739319190a9038b490e95ee49ac695,66
MFU-FHL004_MFU,MFU,ff430b5af9de0fe92922c0c1ee2bfcae9388aad8,17
MFU-FHL078_MFU,MFU,c35eead3ae676bc854b45daff29266df7e6fd8ff,100
MFU-FHL078_MFU,MFU,eead184942d49ddf44ee03b3fc70937906c2e08c,44
MFU-ENC4A_MFU-R1.fastq.gz,MFU,5952839e207732a3a8c49fb30abe81c6fe2212c4,7
MFU-FHL078_MFU,MFU,5952839e207732a3a8c49fb30abe81c6fe2212c4,43
MFU-FHL024_MFU,MFU,cbf5dde08956657118a0aba3cd9825d33ebbe861,9
MFU-FHL018_MFU,MFU,eb9a12c9a963f91ed754810461c9cd327b5bb420,6
MFU-FHL032_MFU,MFU,eb9a12c9a963f91ed754810461c9cd327b5bb420,6
MFU-FHL018_MFU,MFU,31f43c914768f8cdffc346c3517dfadb1e5a635b,7
MFU-FHL044_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,12
MFU-FHL049_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,9
MFU-FHL054_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,7
MFU-FHL085_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,14
MFU-FHL061_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,4
MFU-FHL047_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,13
MFU-FHL048_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,19
MFU-FHL026_MFU,MFU,5dd77577ee322687ca7a6f726f1409c52cb39232,10
MFU-FHL022_MFU,MFU,c897badac66128728387384ccb8add28a8f451e7,8
MFU-FHL075_MFU,MFU,c897badac66128728387384ccb8add28a8f451e7,10
MFU-FHL048_MFU,MFU,6089657ce61c62a2f375eac3975583edd1ea4d2e,3
MFU-FHL064_MFU,MFU,1982cbdbefd46ef3eb4d3847029552511dc48e23,8
MFU-ENC4A_MFU-R1.fastq.gz,MFU,1982cbdbefd46ef3eb4d3847029552511dc48e23,5
MFU-FHL078_MFU,MFU,1982cbdbefd46ef3eb4d3847029552511dc48e23,33
MFU-FHL078_MFU,MFU,eb9e70e40cfd559f411350686ea353e966d938bf,13
MFU-ENC4A_MFU-R1.fastq.gz,MFU,03cc8cad7cd783d3ba5d8fefad4b3e9788c14831,10
MFU-FHL013_MFU,MFU,7d0e8cfed14eaa9498750d594e7e2f8ba4cb6001,11
MFU-FHL078_MFU,MFU,3dc772106d5b2811ebdb22421d63f376992d7dd6,25
MFU-FHL077_MFU,MFU,d6dc0a30e17b06a93d6e6af692572f83fc105f61,5
MFU-FHL064_MFU,MFU,fcfa52c5df43355eb741c7263f7fe9064ec9f770,19
MFU-ENC5B_MFU-R1.fastq.gz,MFU,425329a85f64429a08c7bdf9d4d9ac76520f4a90,3
MFU-FHL078_MFU,MFU,b05db427f5529a2190bd38628e2c8d864a615a1d,7
MFU-FHL040_MFU,MFU,01b82d30bbe0cfab4932056268218241f81b4eca,6
MFU-FHL078_MFU,MFU,8492227598b1ccfa0245eca6e2b9666b5af518a5,42
MFU-FHL036_MFU,MFU,8492227598b1ccfa0245eca6e2b9666b5af518a5,2
MFU-FHL008_MFU,MFU,7b313021e15a74637c55e61b3a8e7e6a157fdd7a,7
MFU-FHL038_MFU,MFU,8f02572851b07cb1ed7c11ffc4bd762453663601,8
MFU-FHL071_MFU,MFU,f34dda66980fa2a5717da8220378b5a79664721f,2
MFU-FHL024_MFU,MFU,0399cc769ee685f717d608a6c25987d16682e6db,5
MFU-FHL030_MFU,MFU,b53d7e21410df25cf6e8e31993109901ed789c2b,7
MFU-FHL049_MFU,MFU,d6efe007e886d552fb87452ee9dcaaa88db62820,18
MFU-FHL009_MFU,MFU,1c530976f2de879f74899213dce6e65651bb6f54,3
MFU-FHL050_MFU,MFU,ed49e9c20ffb635b3674b4b8ba98d224efb1f9bc,38
MFU-FHL078_MFU,MFU,ed49e9c20ffb635b3674b4b8ba98d224efb1f9bc,8
MFU-FHL036_MFU,MFU,ed49e9c20ffb635b3674b4b8ba98d224efb1f9bc,6
MFU-FHL050_MFU,MFU,b4770a0f0760878e34ba43a879dbfe1ae1544616,11
MFU-FHL082_MFU,MFU,9d486bae72660e59df678770e57d7fb4bc41c450,14
MFU-FHL026_MFU,MFU,9163d2ac7e5599190db6cf66c408d904cd1aa81d,8
MFU-ENC4A_MFU-R1.fastq.gz,MFU,9163d2ac7e5599190db6cf66c408d904cd1aa81d,8
MFU-FHL045_MFU,MFU,db6d934753d41888e79b5038cbeb6e587718767c,9
MFU-FHL071_MFU,MFU,6ad07cd6e4f07c047974b39f6dab549dc8cf4664,7
MFU-FHL074_MFU,MFU,6ad07cd6e4f07c047974b39f6dab549dc8cf4664,3
MFU-FHL050_MFU,MFU,6ad07cd6e4f07c047974b39f6dab549dc8cf4664,23
MFU-FHL047_MFU,MFU,6ad07cd6e4f07c047974b39f6dab549dc8cf4664,6
MFU-ENC4A_MFU-R1.fastq.gz,MFU,bd7b55cc579a383ef2289a0b9e55047d528aa0cb,13
MFU-FHL078_MFU,MFU,ec6feb353298217ff1d896a84780dd62a9636eba,38
MFU-FHL071_MFU,MFU,d5878629077b018b525a29ca20b05a5344c4edab,5
MFU-FHL039_MFU,MFU,bbac839781cd75353c98d0286fff11b01e1e26b8,13
MFU-FHL050_MFU,MFU,c26aee4b22538f925260e8b7803be81475279612,68
MFU-FHL043_MFU,MFU,3f94b23ae02935637f646863f59b8bfbeb187156,4
MFU-FHL064_MFU,MFU,3f94b23ae02935637f646863f59b8bfbeb187156,16
MFU-ENC4A_MFU-R1.fastq.gz,MFU,bd733b15f0538d24d9e19137055e63c354de2c50,38
MFU-FHL038_MFU,MFU,4ab7201920ec5881bb0dc0328669bba491296a99,3
MFU-FHL050_MFU,MFU,10be8796c00d1f6145be959f2a05f4f1dc19936a,34
MFU-FHL078_MFU,MFU,46f81e32fd096ac54adf2479a647b06cc8d30a50,20
MFU-FHL076_MFU,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,2
MFU-FHL013_MFU,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,10
MFU-FHL006_MFU,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,6
MFU-FHL050_MFU,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,160
MFU-ENC_MFU-R1.fastq.gz,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,31
MFU-FHL083_MFU,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,6
MFU-ENC4A_MFU-R1.fastq.gz,MFU,85ee739c9a33b96380e0b8e6a2d8766647a6a373,23
MFU-FHL078_MFU,MFU,9afe2964f0638660aebca87cbcae3e28e22b8937,67
MFU-FHL078_MFU,MFU,bd1672b2401424add6bb3d4b064b94a095b01c8d,76
MFU-ENC4A_MFU-R1.fastq.gz,MFU,bd1672b2401424add6bb3d4b064b94a095b01c8d,48
MFU-FHL064_MFU,MFU,bd1672b2401424add6bb3d4b064b94a095b01c8d,13
MFU-FHL049_MFU,MFU,5eab6af2ac47777ab077f4ebd47d490b7ec62221,5
MFU-FHL085_MFU,MFU,818bc2f36f8005df58ed19f92d8ed28821db7d57,5
MFU-FHL005_MFU,MFU,818bc2f36f8005df58ed19f92d8ed28821db7d57,3
MFU-FHL089_MFU,MFU,818bc2f36f8005df58ed19f92d8ed28821db7d57,6
MFU-FHL006_MFU,MFU,43a391d1456112430e32193a88fb6872d7aa3d28,2
MFU-FHL059_MFU,MFU,43a391d1456112430e32193a88fb6872d7aa3d28,35
MFU-FHL061_MFU,MFU,43a391d1456112430e32193a88fb6872d7aa3d28,7
MFU-FHL004_MFU,MFU,43a391d1456112430e32193a88fb6872d7aa3d28,5
MFU-FHL038_MFU,MFU,8b5b656c2332c522b8ea8b834fccf9d14cada367,2
MFU-FHL071_MFU,MFU,b4438d643df2aa895965fa8dea7529c1deae653b,14
MFU-ENC_MFU-R1.fastq.gz,MFU,b4438d643df2aa895965fa8dea7529c1deae653b,3
MFU-FHL050_MFU,MFU,b4438d643df2aa895965fa8dea7529c1deae653b,134
MFU-FHL054_MFU,MFU,cff3df079585d0e815cb7bffec25a1e66703a768,18
MFU-FHL061_MFU,MFU,0fa7871627c041ab6bf8a27594d27d9199a737a8,3
MFU-FHL094_MFU,MFU,0fa7871627c041ab6bf8a27594d27d9199a737a8,9
MFU-FHL077_MFU,MFU,0fa7871627c041ab6bf8a27594d27d9199a737a8,2
MFU-FHL078_MFU,MFU,0bc8d2d17b58703fe2bc897e4af65e516fe4fdb1,48
MFU-FHL010_MFU,MFU,6109810f5518f10c0ab20db4a5e54f08ff3bdfb5,2
MFU-FHL086_MFU,MFU,b7700ed2af7abd24ea1891d28535c16fa5c2906f,2
MFU-FHL034_MFU,MFU,8000894fbdf2396e22ec0ca5f6533c2f1b3de246,4
